C2,C3,C4,C5,C6,C7,C8,Car,Car Name,Game,Gran Turismo 5,Gran Turismo 6,Gran Turismo 7,Main Series,NTSC-J,NTSC-J (menus),NTSC-J (race),NTSC-U,NTSC-U (menus),NTSC-U (race),NTSC-U and PAL (menus),NTSC-U and PAL (race),Other,Other games,PAL,Prologues/Concepts,Region,URL
,,,,,,,,Honda CITY Turbo II '83,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_CITY_Turbo_II_%2783
,,,,,,,,Nissan LOCTITE ZEXEL GT-R '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_LOCTITE_ZEXEL_GT-R_%2700
,,,,,,,,Subaru LEGACY B4 3.0R '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Subaru_LEGACY_B4_3.0R_%2703
,,,,,,,,Daihatsu STORIA CX 2WD '98,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Daihatsu_SIRION_CX_2WD_(J)_%2798
,,,,,,,,Toyota FT-86II concept '11,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_FT-86II_concept_%2711
,,,,,,,,Pontiac,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Pontiac
,,,,,,,,MINI COOPER S '07,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/MINI_COOPER_S_%2707
,,,,,,,,Honda PRELUDE Type S '98,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_PRELUDE_Type_S_%2798
,,,,,,,,Lotus Elise '11,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Lotus_Elise_%2711
,,,,,,,,Dome ZERO Concept '78,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Dome_ZERO_Concept_%2778
,,,,,,,,Gran Turismo Racing Kart 100 SPL,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Gran_Turismo_PDI_RACING_KART_100
,,,,,,,,Dodge Challenger SRT8 Touring Car,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Dodge_Challenger_SRT8_Touring_Car
,,,,,,,,Nissan SKYLINE Hard Top 2000 RS-X Turbo C (R30) '84,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_SKYLINE_Hard_Top_2000_RS-X_Turbo_C_(R30)_%2784
,,,,,,,,Chevrolet Silverado SST Concept '02,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Chevrolet_Silverado_SST_Concept_%2702
,,,,,,,,Daihatsu,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Daihatsu
,,,,,,,,Nissan Fairlady Z 280Z-L 2seater (S130) '78,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_Fairlady_Z_280Z-L_2seater_(S130)_%2778
,,,,,,,,Suzuki MR Wagon Sport '04,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Suzuki_MR_Wagon_Sport_%2704
,,,,,,,,Amuse S2000 GT1 '04,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Amuse_S2000_GT1_%2704
,,,,,,,,Mazda RX-8 Concept (Type-II) '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mazda_RX-8_Concept_(Type-II)_%2701
,,,,,,,,Honda NSX Type S '97,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_NSX_Type_S_%2797
,,,,,,,Picture,HPA Motorsports,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/HPA_Motorsports
,,,,,,,,RUF,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/RUF
Sting Ray Sport Coupe '63·Z06 Race Car '63·Sting Ray '67,Stingray Convertible '69·Stingray L46 350 '69·427 Stingray '69·Stingray '82,Corvette Coupe '96·Grand Sport '96·ZR-1 '89·ZR-1 '90·ZR-1 '95,Z06 '00·Z06 '01·Z06 '04·C5-R '00,ZR1 '09·Z06 '06·ZR1 LM '09·Z06 LM '06,Test Prototype '12·2014 Stingray Final Prototype·Stingray '14·Stingray GT Concept '13·Gr.3 Road Car·Gr.3·Gr.4·ZR1 '19,Stingray '20,,Chevrolet Corvette Z06 (C6) LM Race Car '06,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Chevrolet_Corvette_Z06_(C6)_RM_%2706
,,,,,,,Picture,Cizeta,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Cizeta
,,,,,,,,Mazda éfini RX-7 Type RZ (FD) '96,,,,,,,アンフィニRX-7 Type RZ,efini RX-7 Type RZ '96,,,,Mazda RX-7 Type RZ(J) '96,Mazda RX-7 Type RZ '96,,,,,Name,https://gran-turismo.fandom.com/wiki/Mazda_%C3%A9fini_RX-7_Type_RZ_(FD)_%2796
,,,,,,,,Nissan SKYLINE GT-R V • spec II (R34) '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_SKYLINE_GT-R_V_%E2%80%A2_spec_II_(R34)_%2700
,,,,,,,,Opel Calibra Touring Car '94,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Opel_Calibra_Touring_Car_%2794
,,,,,,,Picture,Opel,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Opel
,,,,,,,,NISMO Skyline GT-R S-tune (R32) '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/NISMO_Skyline_GT-R_S-tune_(R32)_%2700
,,,,,,,,Honda CIVIC SiR-II (EG) '91,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_CIVIC_SiR-II_(EG)_%2791
,,,,,,,,Amuse NISMO 380RS Super Leggera,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Amuse_NISMO_380RS_Super_Leggera
,,,,,,,,Acura DN-X Concept '02,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Acura_DN-X_Concept_%2702
,,,,,,,,Vauxhall Vectra 3.2 V6 '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Vauxhall_Vectra_3.2_V6_%2703
,,,,,,,,Fiat 500 F '65,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Fiat_500_F_%2765
,,,,,,,,MINI COOPER S Countryman (R60) '11,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/MINI_COOPER_S_Countryman_(R60)_%2711
,,,,,,,,Honda RAYBRIG NSX '06,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_RAYBRIG_NSX_%2706
,,,,,,,,Nissan SKYLINE GT-R V • spec N1 (R32) '93,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_SKYLINE_GT-R_V_%E2%80%A2_spec_N1_(R32)_%2793
,,,,,,,,Toyota CALDINA GT-FOUR '02,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_CALDINA_GT-FOUR_%2702
,,,,,,,,Ferrari 458 Italia '09,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Ferrari_458_Italia_%2709
,,,,,,,,Nissan SKYLINE GTS-t Type M (R32) '91,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_SKYLINE_GTS-t_Type_M_(R32)_%2791
,,,,,,,,Nissan GT-R LM NISMO '15,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_GT-R_LM_NISMO_%2715
,,,,,,,,BMW 2002 Turbo '73,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/BMW_2002_Turbo_%2773
,,,,,,,,Volkswagen GTI Roadster Vision Gran Turismo,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Volkswagen_GTI_Roadster_Vision_Gran_Turismo
,,,,,,,,Mercedes-Benz AMG Vision Gran Turismo,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mercedes-Benz_AMG_Vision_Gran_Turismo
,,,,,,,,Nissan SKYLINE Sedan 350GT-8 '02,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_SKYLINE_Sedan_350GT-8_%2702
,,,,,,,,Holden Commodore SS '04,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Holden_Commodore_SS_%2704
,,,,,,,,Mazda Eunos Roadster S-Special Type I (NA) '95,,,,,,,,,,,,,,,,,,,"https://gran-turismo.fandom.com/wiki/Mazda_MX-5_Miata_S-Special_Type_I_(NA,_J)_%2795"
,,,,,,,,2010 Juan Montoya #42 Target CHEVROLET IMPALA,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/2010_Juan_Montoya_%E2%99%AF42_Target_CHEVROLET_IMPALA
,,,,,,,,Lexus DENSO DUNLOP SARD SC430 '08,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Lexus_DENSO_DUNLOP_SARD_SC430_%2708
,,,,,,,,Lunar Roving Vehicle LRV-001 '71,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Lunar_Roving_Vehicle_LRV-001_%2771
,,,,,,,,Chevrolet Camaro Z28 '69,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Chevrolet_Camaro_Z28_302_%2769
,,,,,,,,Ford GT '02,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Ford_GT_%2702
,,,,,,,,Ford Focus ST170 '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Ford_Focus_ST170_%2703
,,,,,,,,Ford Mustang Mach 1 '71,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Ford_Mustang_Mach_1_%2771
,,,,,,,,Nissan MOTUL AUTECH GT-R '08,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_MOTUL_AUTECH_GT-R_%2708
,,,,,,,,Gran Turismo 6/Unused Content,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Gran_Turismo_6/Unused_Content
,,,,,,,,Nissan SKYLINE GT-R R32 Touring Car,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_SKYLINE_GT-R_R32_Touring_Car
,,,,,,,,Honda S2000 Type V '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_S2000_Type_V_%2701
,,,,,,,,Nissan Be-1 '87,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_Be-1_%2787
,,,,,,,,Mitsubishi GTO Twin Turbo MR '95,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mitsubishi_3000GT_MR_(J)_%2795
,,,,,,,,Mazda éfini RX-7 Type RZ (FD) '92,,,,,,,,,,,,,,,,,,,"https://gran-turismo.fandom.com/wiki/Mazda_RX-7_Type_RZ_(FD,_J)_%2792"
,,,,,,,,Aston Martin DB7 Vantage Coupe '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Aston_Martin_DB7_Vantage_Coupe_%2700
,,,,,,,,Mitsubishi GTO Twin Turbo MR '98,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mitsubishi_GTO_Twin_Turbo_MR_%2798
,,,,,,,,Subaru IMPREZA Premium Sport Coupe 22B-STi Version '98,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Subaru_IMPREZA_Premium_Sport_Coupe_22B-STi_Version_%2798
,,,,,,,,Red Bull X2011 Prototype '11,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Red_Bull_X2011_Prototype_%2711
,,,,,,,,Mazda RX-7 Type R Bathurst R (FD) '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mazda_RX-7_Type_R_Bathurst_R_(FD)_%2701
,,,,,,,,Renault Sport Clio 2.0 16V '02,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Renault_Sport_Lutecia_2.0_16V_%2702
,,,,,,,Picture,TRD,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/TRD
,,,,,,,,Lotus Carlton '90,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Lotus_Carlton_%2790
,,,,,,,,Chevrolet Camaro IROC-Z Concept '88,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Chevrolet_Camaro_IROC-Z_Concept_%2788
,,,,,,,,Pontiac GTO 5.7 Coupe '04,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Pontiac_GTO_5.7_Coupe_%2704
,,,,,,,,Toyota MR-S V Edition (6MT) '02,,,,,,,,,,,Toyota MR2 Spyder '02,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_MR-S_V_Edition_(6MT)_%2702
,,,,,,,,Ferrari Dino 246 GT '71,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Ferrari_Dino_246_GT_%2771
,,,,,,,,Subaru BRZ R&D SPORT '12,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Subaru_BRZ_R%26D_SPORT_%2712
,,,,,,,,Caterham Seven Fireblade '02,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Caterham_Seven_Fireblade_%2702
,,,,,,,,Suzuki ALTO LAPIN Turbo '02,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Suzuki_ALTO_LAPIN_Turbo_%2702
,,,,,,,,PEUGEOT Vision Gran Turismo,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/PEUGEOT_Vision_Gran_Turismo
,,,,,,,,Daihatsu STORIA X4 '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Daihatsu_SIRION_X4_(J)_%2700
,,,,,,,,Aston Martin Vanquish '04,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Aston_Martin_Vanquish_%2704
,,,,,,,,Honda S800 '66,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_S800_%2766
,,,,,,,,NISMO Fairlady Z S-tune concept by GRANTURISMO (Z33) '02,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/NISMO_Fairlady_Z_S-tune_concept_by_GRANTURISMO_(Z33)_%2702
,,,,,,,,HKS GENKI HYPER SILVIA RS2 '04,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/HKS_GENKI_HYPER_SILVIA_RS2_%2704
,,,,,,,,Renault R8 Gordini '66,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Renault_R8_Gordini_%2766
,,,,,,,,Mine's BNR34 SKYLINE GT-R N1 V • spec base '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mine%27s_BNR34_SKYLINE_GT-R_N1_V_%E2%80%A2_spec_base_%2700
,,,,,,,,Mazda Eunos Roadster (NA Special Package) '89,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mazda_Eunos_Roadster_(NA_Special_Package)_%2789
,,,,,,,,Shelby GT350 '65,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Shelby_GT350_%2765
,,,,,,,,Suzuki SX4 WRC '08,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Suzuki_SX4_WRC_%2708
,,,,,,,Picture,Ram,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Ram
,,,,,,,,Toyota WEDSSPORT CELICA '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_WEDSSPORT_CELICA_%2703
,,,,,,,,Mitsubishi Lancer Evolution IV GSR '96,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mitsubishi_Lancer_Evolution_IV_GSR_%2796
,,,,,,,,Honda INTEGRA TYPE R Touring Car,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_INTEGRA_TYPE_R_Touring_Car
,,,,,,,,Nissan SKYLINE GT-R V • spec II Nür (R34) '02,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_SKYLINE_GT-R_V_%E2%80%A2_spec_II_N%C3%BCr_(R34)_%2702
,,,,,,,,Ford GT40 '66,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Ford_GT40_%2766
,,,,,,,,Mazda RX-8 Concept (Type-I) '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mazda_RX-8_Concept_(Type-I)_%2701
,,,,,,,,Ford Focus ST '13,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Ford_Focus_ST_%2713
,,,,,,,,Hyundai HCD6 Concept '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Hyundai_HCD6_Concept_%2701
,,,,,,,,Nissan GT-R Concept (Tokyo Motor Show 2001) '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_GT-R_Concept_(Tokyo_Motor_Show_2001)_%2701
,,,,,,,,Land Rover Range Rover Evoque Coupe Dynamic '13,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Land_Rover_Range_Rover_Evoque_Coupe_Dynamic_%2713
,,,,,,,,Tajima 2012 Monster Sport E-RUNNER Pikes Peak Special '12,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Tajima_2012_Monster_Sport_E-RUNNER_Pikes_Peak_Special_%2712
,,,,,,,,Honda S2000 '03,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_S2000_(US)_%2704
,,,,,,,,Audi R10 TDI '06,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Audi_R10_TDI_%2706
,,,,,,,,Mazda éfini RX-7 Type R (FD) '91,,,,,,,アンフィニRX-7 Type R,efini RX-7 Type R '91,,,,Mazda RX-7 Type R(J) '91,Mazda RX-7 Type R '91,,,,,Name,"https://gran-turismo.fandom.com/wiki/Mazda_RX-7_Type_R_(FD,_J)_%2791"
,,,,,,,,Aston Martin V8 Vantage '99,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Aston_Martin_V8_Vantage_%2799
,,,,,,,,Mazda Eunos Roadster J-Limited (NA) '91,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mazda_Eunos_Roadster_J-Limited_(NA)_%2791
,,,,,,,Picture,Caterham,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Caterham
,,,,,,,,Opera Performance 350Z '04,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Opera_Performance_350Z_%2704
,,,,,,,,Alfa Romeo 155 2.5 V6 TI '93,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Alfa_Romeo_155_2.5_V6_TI_%2793
,,,,,,,,Mitsubishi FTO GP Version R '97,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mitsubishi_FTO_GP_Version_R_%2797
,,,,,,,,Toyota Supra GT500 '97,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_Castrol_TOM%27S_SUPRA_%2797
,,,,,,,,Honda NSX Type S '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_NSX_Type_S_%2701
,,,,,,,,Subaru,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Subaru
,,,,,,,,MINI Clubman Vision Gran Turismo,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/MINI_Clubman_Vision_Gran_Turismo
,,,,,,,,Daihatsu MIRA TR-XX Avanzato R '97,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Daihatsu_MIRA_TR-XX_Avanzato_R_%2797
,,,,,,,,Buick Special,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Buick_Special_%2762_(SEMA_Gran_Turismo_Awards_2003)
,,,,,,,,BMW 135i Coupe '07,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/BMW_135i_Coupe_%2707
,,,,,,,,Subaru LEGACY Touring Wagon GT-B '96,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Subaru_LEGACY_Touring_Wagon_GT-B_%2796
,,,,,,,,Suzuki SWIFT Sport '05,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Suzuki_SWIFT_Sport_%2705
,,,,,,,,RE Amemiya FD3S RX-7,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/RE_Amemiya_FD3S_RX-7
,,,,,,,,TVR Griffith 500 '94,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/TVR_Griffith_500_%2794
,,,,,,,,Nissan MOTUL PITWORK Z '04,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_MOTUL_PITWORK_Z_%2704
,,,,,,,,Chaparral 2J '70,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Chaparral_2J_%2770
,,,,,,,,Ford GT40 Race Car '69,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Ford_GT40_Race_Car_%2769
,,,,,,,,McLaren F1 '94,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/McLaren_F1_%2794
,,,,,,,,Lamborghini,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Lamborghini
,,,,,,,,Dodge Viper SRT10 ACR '08,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Dodge_Viper_SRT10_ACR_%2708
,,,,,,,,Mitsubishi GTO SR '96,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mitsubishi_GTO_SR_%2796
,,,,,,,,MINI ONE '02,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/MINI_ONE_%2702
,,,,,,,Picture,Tommy Kaira,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Tommy_Kaira
,,,,,,,,RUF 3400S '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/RUF_3400S_%2700
,,,,,,,,Mercedes-Benz SLR McLaren '09,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mercedes-Benz_SLR_McLaren_%2709
,,,,,,,,2010 Carl Edwards #99 Aflac FORD FUSION,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/2010_Carl_Edwards_%E2%99%AF99_Aflac_FORD_FUSION
,,,,,,,,Subaru IMPREZA Sedan WRX STi Version (Type-I) '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Subaru_IMPREZA_Sedan_WRX_STi_Version_(Type-I)_%2700
,,,,,,,,Hyundai Clix Concept '01,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Hyundai_Clix_Concept_%2701
,,,,,,,,Formula Gran Turismo,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Formula_Gran_Turismo
,,,,,,,,MGF '97,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/MGF_%2797
,,,,,,,,2010 Denny Hamlin #11 FedEx TOYOTA CAMRY,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/2010_Denny_Hamlin_%E2%99%AF11_FedEx_TOYOTA_CAMRY
,,,,,,,,Subaru IMPREZA Sport Wagon WRX STi Version VI '99,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Subaru_IMPREZA_Sport_Wagon_WRX_STi_Version_VI_%2799
,,,,,,,,Nissan SKYLINE GTS-t Type M (R32) '89,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_SKYLINE_GTS-t_Type_M_(R32)_%2789
,,,,,,,,Lexus GS 300 '91,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Lexus_GS_300_%2791
,,,,,,,,Suzuki SWIFT Sport '07,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Suzuki_SWIFT_Sport_%2707
,,,,,,,Picture,Chrysler,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Chrysler
,,,,,,,,Ford GT LM Race Car Spec II,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Ford_GT_LM_Race_Car_Spec_II
,,,,,,,,Mazda Eunos Roadster J-Limited II (NA) '93,,,,,,,,,,,,,,,,,,,"https://gran-turismo.fandom.com/wiki/Mazda_MX-5_J-Limited_II_(NA,_J)_%2793"
,,,,,,,,Ford Mustang SVT Cobra R '00,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Ford_Mustang_SVT_Cobra_R_%2700
,,,,,,,,Stielow Engineering Red Devil,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Stielow_Engineering_Red_Devil
,,,,,,,,Toyota 7 '70,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_7_%2770
,,,,,,,,Honda Civic Type R (EK) '97,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Honda_CIVIC_TYPE_R_(EK)_%2797
,,,,,,,,Dodge Challenger R/T '70,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Dodge_Challenger_R/T_%2770
,,,,,,,,Nissan PRIMERA 2.0Te '90,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_PRIMERA_2.0Te_%2790
,,,,,,,,Chevrolet Camaro LM Race Car,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Chevrolet_Camaro_LM_Race_Car
,,,,,,,,Nissan Z GT500 Base Model '06,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_Z_GT500_Base_Model_%2706
,,,,,,,,Mitsubishi AIRTREK Turbo-R '02,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mitsubishi_AIRTREK_Turbo-R_%2702
,,,,,,,,Mercedes-Benz CLK-LM '98,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/AMG_Mercedes_CLK-LM_%2798
,,,,,,,,Suzuki Kei WORKS '02,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Suzuki_Kei_WORKS_%2702
,,,,,,,,Mazda Eunos Roadster VR-Limited (NA) '95,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mazda_Eunos_Roadster_VR-Limited_(NA)_%2795
,,,,,,,,Toyota ist 1.5S '02,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Toyota_ist_1.5S_%2702
,,,,,,,,Mitsubishi GTO Twin Turbo MR '95,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Mitsubishi_GTO_Twin_Turbo_MR_%2795
,,,,,,,,Nissan SILVIA (CSP311) '65,,,,,,,,,,,,,,,,,,,https://gran-turismo.fandom.com/wiki/Nissan_SILVIA_(CSP311)_%2765
